"Cluster" "Outcome.Grp" "Outcome" "Trt.Grp" "Count" "Exposure"
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_49" 1 60 118060.300480296
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_18" 3 83 147172.337464457
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_66" 4 101 163375.294952481
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_113" 1 21 39607.1916306137
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_61" 3 110 165218.026892535
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_28" 1 19 43126.1598362914
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_151" 2 6 13850.4480130252
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_40" 2 84 148865.481641858
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_148" 2 66 116794.328805108
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_122" 3 30 44644.142504206
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_34" 2 68 115385.223497466
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_111" 3 109 164539.442094049
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_141" 3 44 77738.1256106743
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_118" 3 53 79021.2858250316
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_65" 1 81 144283.691479772
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_9" 4 78 117375.709463689
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_76" 3 31 43805.2674403122
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_67" 4 9 14439.9896876827
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_126" 2 38 74858.4764282581
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_142" 2 69 151404.612541283
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_78" 4 102 164860.295809604
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_113" 4 88 164820.488845534
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_23" 4 8 11275.1951529896
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_149" 4 95 148566.246409523
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_92" 1 84 160450.181129184
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_134" 3 16 13820.446135813
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_144" 4 72 116265.416087539
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_95" 1 90 158950.013078722
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_31" 2 43 78357.5711862658
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_104" 1 58 117688.80492894
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_78" 2 16 43955.4541236927
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_39" 4 6 12840.0308346343
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_137" 1 25 42012.2850220347
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_53" 2 25 45407.8968041752
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_149" 2 30 44133.2516306757
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_21" 4 122 128288.710240278
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_86" 2 45 75754.4559954421
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_49" 2 53 74148.0843068297
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_16" 4 35 79868.399366895
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_65" 4 93 165505.468320331
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_105" 1 90 143833.3166581
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_7" 4 83 166549.816917786
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_114" 4 27 45849.4437419066
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_14" 4 63 117439.793662842
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_83" 4 101 164836.588394555
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_35" 4 27 43889.7025474979
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_71" 1 91 159596.637045947
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_2" 3 92 120328.724635311
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_59" 4 11 13067.7059295317
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_141" 1 91 158488.776558854
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_88" 2 87 165577.274387071
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_88" 4 38 78940.779692863
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_155" 3 38 43664.9657636079
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_19" 1 6 13633.3965904339
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_4" 1 41 75944.9345128073
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_65" 1 84 160219.087576528
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_69" 2 45 74569.0962354412
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_5" 3 48 75660.6982038741
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_106" 4 27 45285.5570155075
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_101" 1 95 142417.396045783
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_41" 3 17 12362.1341448025
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_61" 2 39 77297.7475231323
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_11" 3 92 149516.061931541
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_147" 1 83 159391.58217154
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_120" 1 81 160136.576469879
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_27" 1 46 77955.0849648615
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_48" 2 24 42306.6379990297
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_35" 3 82 167321.565215377
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_83" 1 73 145828.501282695
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_103" 3 47 79395.6244193888
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_78" 1 19 41902.9130819168
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_52" 4 42 72972.8162413705
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_58" 2 65 118584.864040454
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_131" 1 12 13184.9202909933
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_155" 3 20 13402.0625685677
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_44" 4 46 76972.3370881971
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_124" 4 29 43126.3556273529
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_100" 1 69 114593.657784288
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_81" 4 84 148815.254188719
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_142" 3 97 164947.181934312
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_77" 4 67 118769.2808245
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_36" 4 75 118095.532507807
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_33" 1 65 118442.220721423
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_79" 4 51 76995.3658321931
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_11" 1 66 116533.075989381
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_88" 3 91 150285.048205983
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_74" 1 91 159071.299026017
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_86" 1 55 76212.5528861804
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_136" 1 50 74094.9090095724
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_2" 3 28 45644.8623424232
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_79" 3 105 148822.051612926
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_125" 4 9 13443.4342189453
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_81" 3 80 116240.118604722
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_15" 2 2 13252.4745721162
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_135" 1 77 144230.215312965
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_125" 2 82 149503.154605167
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_101" 4 21 44120.2766456681
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_67" 2 79 165984.648712426
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_44" 3 56 76972.3370881971
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_137" 1 88 159226.440748212
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_91" 2 4 13269.2781208341
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_47" 4 94 165463.591324973
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_104" 4 108 146844.432196885
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_38" 4 71 149278.465301614
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_38" 1 11 13128.2939757144
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_112" 4 48 76385.211206689
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_109" 4 23 43173.043891561
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_58" 1 6 12538.7288966748
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_49" 2 81 149938.628851731
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_90" 1 48 75151.2643509825
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_142" 1 40 74588.386746304
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_91" 4 20 46444.6829626858
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_148" 3 76 116794.328805108
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_55" 3 17 12175.1694633512
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_101" 1 72 113223.583615527
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_154" 4 73 151146.319997635
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_62" 2 83 151143.546066995
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_16" 2 88 164833.084539036
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_83" 3 86 148669.042508731
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_64" 4 65 119186.148953991
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_38" 4 77 119024.325614605
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_37" 4 79 165506.574722408
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_39" 2 71 117702.461268635
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_79" 2 6 12957.2419481633
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_65" 2 50 77374.911752432
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_148" 1 44 75318.320159811
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_129" 4 80 165957.220490045
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_139" 4 27 43802.0657963378
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_21" 2 122 128288.710240278
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_103" 4 18 46289.5026599941
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_141" 3 110 163216.95827275
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_146" 4 10 12973.9811560767
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_30" 1 82 159600.860458232
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_42" 1 63 113849.243561861
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_109" 1 94 158603.4637306
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_22" 1 62 115881.688398335
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_121" 4 6 13427.7359239278
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_16" 3 84 150487.577775874
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_18" 2 56 119215.413083228
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_27" 1 61 118298.504723553
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_123" 3 103 147848.027905942
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_134" 4 71 120471.073642986
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_127" 2 20 43915.4900404205
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_54" 2 85 164650.579054071
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_86" 3 55 75754.4559954421
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_120" 4 97 164985.258134993
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_42" 4 5 13114.7927905038
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_86" 4 45 75754.4559954421
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_73" 1 10 12650.8945649167
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_64" 2 65 119186.148953991
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_22" 2 26 36980.4214591569
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_30" 1 9 13309.2623473673
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_10" 1 8 13539.3466792443
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_115" 3 34 42728.9704510287
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_56" 1 27 38190.7984017353
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_124" 4 81 118508.384944476
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_44" 2 60 119503.870779936
"180.0-360.0" "Bdy-sys_4" "Adv-Ev_31" 2 87 150110.231345961
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_63" 3 87 112356.898724991
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_136" 2 35 78528.4114164881
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_34" 1 40 77843.0624569637
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_26" 4 23 44380.2783930278
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_54" 4 85 164650.579054071
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_119" 4 44 76681.6332453586
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_21" 3 16 11050.9598829925
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_19" 1 107 157988.876626478
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_18" 2 49 79619.6119132504
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_41" 3 72 119357.919474631
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_85" 2 81 165678.629393288
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_9" 2 42 75731.001698531
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_118" 1 41 77783.6637876534
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_63" 3 114 164655.30474076
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_12" 4 66 149576.446544561
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_32" 3 105 163589.480518273
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_77" 4 46 76479.7561133847
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_132" 4 53 73800.324549875
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_79" 2 89 165028.542245115
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_3" 2 81 148562.025258057
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_40" 2 21 43246.5866473296
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_87" 2 34 43810.0787326571
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_85" 3 18 11848.1186444563
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_93" 4 74 116516.927377814
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_122" 4 55 122336.773857559
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_4" 3 19 12287.1744241729
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_37" 2 90 151288.928362439
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_50" 2 102 163854.572275099
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_37" 1 81 145750.245760836
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_130" 3 19 10944.773470352
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_130" 1 4 12361.797258668
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_15" 1 65 115005.139694892
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_60" 4 89 165457.66919658
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_105" 3 94 165385.060851004
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_107" 4 44 79803.4571970566
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_17" 4 61 116911.112047011
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_120" 3 80 116848.60868744
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_86" 2 16 42946.3999587424
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_70" 3 76 116678.835487045
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_108" 4 81 165570.888981196
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_148" 2 87 148224.379289351
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_21" 3 33 36140.0959424097
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_76" 4 7 13945.5920539631
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_51" 3 21 13157.6479829861
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_98" 4 35 79843.6462944906
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_54" 3 49 76687.9134655034
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_2" 1 80 139656.94298546
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_71" 2 14 45585.4552603092
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_73" 4 56 117632.525748513
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_150" 1 53 74052.1154088049
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_109" 2 52 77938.9121001402
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_61" 3 84 148011.193157631
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_31" 3 98 165768.59451555
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_17" 4 43 76742.7347806859
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_9" 1 42 79250.2726693863
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_122" 1 13 39338.6932798231
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_101" 4 68 117179.492542162
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_57" 2 67 149853.753925672
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_86" 1 25 39167.8364330965
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_22" 2 3 10853.091495738
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_113" 1 91 158441.445747302
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_10" 4 46 76452.832470227
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_24" 2 31 63326.4097472768
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_61" 1 34 75964.943295261
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_142" 3 12 13456.8998396381
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_118" 1 82 159593.047534002
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_10" 3 56 76452.832470227
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_83" 1 24 41231.0603950846
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_100" 3 14 12486.3592575114
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_3" 3 22 12311.0013024661
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_11" 4 28 43809.5927209634
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_127" 1 9 11846.3923528662
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_57" 4 43 77002.5639940392
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_74" 1 38 77707.7530687717
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_125" 3 61 119686.46248854
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_129" 1 27 41824.674094648
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_149" 2 90 165532.292871896
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_110" 2 24 43450.9608927022
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_34" 3 29 41753.0157511943
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_70" 1 42 77742.7086289963
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_63" 1 78 142249.006072688
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_133" 4 98 164302.092161725
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_1" 4 61 120634.966506945
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_1" 1 87 160133.691993215
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_13" 2 65 119143.879779524
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_107" 3 93 165122.273958049
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_71" 4 103 163974.010951155
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_59" 1 5 12702.2556522781
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_74" 2 82 151742.672174217
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_71" 3 83 119224.053834079
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_121" 2 6 13427.7359239278
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_95" 4 25 44611.243550812
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_144" 2 91 165247.906901576
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_120" 1 3 13597.0407261633
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_126" 4 72 115015.299740604
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_123" 2 7 12821.0589038878
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_140" 1 5 12285.8321512153
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_18" 1 5 12802.4035612979
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_74" 2 5 12556.7935457518
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_49" 4 81 149938.628851731
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_135" 4 100 148133.678468306
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_144" 3 102 147802.73544155
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_123" 3 17 12821.0589038878
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_73" 2 42 76099.6481666914
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_43" 3 16 11986.2194530247
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_105" 2 35 77061.6164011538
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_138" 1 80 159675.003102172
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_14" 4 98 164182.730472989
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_81" 3 31 44675.0501089078
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_51" 3 84 116693.013519511
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_41" 1 25 41576.489444056
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_1" 2 61 120634.966506945
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_115" 4 5 12724.0036533847
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_96" 4 9 13689.9387443188
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_36" 2 74 149324.311563418
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_66" 4 78 147083.507732622
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_32" 4 7 12904.4244639645
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_81" 2 36 74674.6947235503
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_39" 3 93 150394.080504427
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_5" 2 10 12734.846044314
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_84" 1 87 159580.280507974
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_26" 2 53 79439.2686573555
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_118" 3 39 45676.9869396804
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_111" 3 68 115642.22138915
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_123" 1 39 76346.7180896295
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_100" 2 40 80591.3701204572
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_153" 1 36 76518.9223316951
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_4" 3 34 43986.0209120193
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_25" 3 66 103101.739575926
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_129" 1 6 13131.2390050748
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_14" 1 25 41368.7845810835
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_84" 4 72 118164.870361903
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_91" 4 73 166241.591318413
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_155" 1 33 79151.0444880205
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_23" 3 18 11275.1951529896
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_143" 4 9 12018.6745527301
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_80" 2 36 75786.4396426142
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_121" 1 89 159552.325249853
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_116" 2 17 46826.9914918527
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_25" 1 80 160446.249104826
"720.0-900.0" "Bdy-sys_9" "Adv-Ev_67" 2 16 47696.7208168226
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_90" 2 82 147997.842058111
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_44" 4 63 148083.339839229
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_145" 1 5 13404.3642415793
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_2" 2 78 167083.370274003
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_68" 3 95 147008.16169872
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_85" 3 63 122726.990372733
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_101" 3 92 149266.26109964
"900.0-1080.0" "Bdy-sys_8" "Adv-Ev_64" 1 3 13077.1961453763
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_65" 2 63 118398.712316327
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_117" 2 14 42979.9345983681
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_48" 4 84 146820.513544088
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_69" 1 74 160241.790418876
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_43" 2 34 40427.9517973443
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_38" 3 35 41577.0973793653
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_44" 3 70 119503.870779936
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_124" 1 79 160036.067262264
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_140" 2 40 76377.1927071058
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_89" 4 5 13308.1530991279
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_80" 2 5 12794.2518349584
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_25" 1 18 43666.956400763
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_127" 2 45 77133.6587227155
