Cluster  	  Outcome.Grp  	  Outcome  	  Trt.Grp  	  Count  	  Exposure  
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_118  	1	40	71507.03865694
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_118  	2	47	72018.002883851
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_118  	1	38	64383.2896978553
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_118  	2	40	63196.3650776896
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	87	159647.916789433
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	83	165963.156693779
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	81	143997.505349891
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	82	151578.732145389
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	60	131409.766631941
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	80	135356.901731502
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	57	121040.39574254
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	78	122221.786157176
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	64	109585.508482683
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	70	107982.484384512
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	61	98039.921563332
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	51	97579.187417833
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	44	88496.3007814279
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	57	87456.3421430949
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	41	81044.9546197653
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	46	77660.5050441618
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	39	73447.8077956245
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	42	69823.8289444322
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_119  	1	36	66881.900019923
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_119  	2	44	62285.5893922249
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	81	160136.576469879
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	97	164985.258134993
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	93	142909.414685255
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	90	147900.730682363
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	77	127812.758323149
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	75	133083.981176526
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	64	115239.327757519
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	74	118782.152483445
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	40	106021.846563513
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	61	106861.567610888
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	56	97518.7040838384
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	53	96992.5240324204
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	48	88476.2927210368
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	48	87615.0484509161
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	32	80765.1708435183
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	46	78075.5821275673
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	51	73652.7770665022
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	44	70264.0580887225
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_120  	1	43	64230.729124201
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_120  	2	39	63657.3759929751
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	89	159552.325249853
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	96	164884.221513072
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	84	142979.765516958
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	83	147846.565937425
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	67	130020.396327385
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	67	134450.203025604
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	55	118672.103698945
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	66	122088.607252418
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	67	107698.686453255
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	66	110705.437486592
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	49	97129.1618594196
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	50	99819.8423204426
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	49	87544.2051607172
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	55	90711.4405290635
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	47	80130.9245862788
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	51	80817.2311622043
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	40	71227.7384107522
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	41	72454.7455335262
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_121  	1	32	64792.2589098149
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_121  	2	28	66304.5331133907
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	102	157674.85179511
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	84	165295.084798704
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	87	142010.736052873
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	66	151195.986342074
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	77	126274.350915881
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	64	140131.3735103
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	70	112208.082933595
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	71	128808.050494057
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	41	102752.09503854
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	56	117133.503453527
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	49	93957.9417094503
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	51	106773.434560709
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	48	85151.0784946174
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	52	97664.8760811335
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	38	78139.1027494082
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	42	88454.3983387833
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	38	71132.3285222471
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	34	81697.1644201322
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_122  	1	28	65018.3851311818
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_122  	2	49	74317.1734097824
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	74	160839.175951862
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	95	164657.091217219
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	74	147603.634069193
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	93	147848.027905942
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	82	133068.201703916
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	60	133787.619972069
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	66	119276.381888574
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	67	122193.924611022
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	62	107262.629603201
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	64	110230.546575865
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	44	98108.3028356929
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	50	100031.665335528
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	41	90381.1553310939
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	45	91558.0616564359
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	52	82627.327774968
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	57	82438.6428310894
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	39	73804.0365586498
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	43	73231.704324335
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_123  	1	24	68301.2676649422
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_123  	2	38	65930.583869244
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	79	160036.067262264
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	85	165397.7026554
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	66	146237.85769441
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	71	150488.597528323
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	76	134247.084086616
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	89	136910.360679045
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	72	120459.12682607
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	78	122933.56349352
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	57	107961.960229384
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	64	109152.332875944
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	46	98452.3543210195
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	53	98279.6857606297
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	45	91001.8822551574
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	51	89229.8569046067
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	34	83579.2751202013
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	56	78959.3733452287
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	43	76513.8784362594
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	41	69878.4685323367
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_124  	1	34	69755.7704544162
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_124  	2	31	63243.2561316088
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	95	158407.352074385
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	91	164834.235699568
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	77	142860.141730926
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	82	149503.154605167
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	95	126501.700515636
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	58	136457.521314192
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	61	113199.285477097
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	63	126862.644920506
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	58	102650.793309512
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	69	113696.749913849
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	50	92276.6654379794
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	55	101440.443269367
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	49	83194.5215467102
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	59	92059.175690118
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	45	74602.2943916044
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	44	82046.2190776883
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	28	67995.3968635718
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	38	75101.8563905403
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_125  	1	26	63375.925448032
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_125  	2	34	68978.3248917783
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	88	160084.022882945
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	101	164179.400281109
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	80	144497.578870911
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	88	147303.672391458
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	76	129573.63356027
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	86	131672.494597785
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	50	118620.089339956
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	61	118032.532053766
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	63	107824.449049089
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	47	107707.375890718
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	64	95737.946096895
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	54	98679.108622488
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	57	85505.6615359436
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	43	89434.1109129534
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	38	76608.8998570002
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	45	82227.6345985131
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	40	70271.8841895551
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	42	73748.761444979
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_126  	1	37	62998.5415612565
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_126  	2	26	68143.7279891672
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	99	158711.53796811
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	103	164331.519154922
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	79	142207.759227187
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	80	147525.709600012
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	71	128969.642836111
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	74	133876.284153609
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	71	115254.53043157
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	71	120846.732927872
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	76	101725.268628654
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	59	108697.660576287
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	55	90059.3800813452
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	56	97608.3597549782
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	46	80960.8178384773
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	46	88599.0765072619
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	33	73758.4916903446
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	39	80690.6404493646
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	30	67914.1024101611
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	40	73293.1044799802
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_127  	1	37	61728.7086673658
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_127  	2	40	66429.8118864994
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	88	159487.856888619
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	96	164748.555172659
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	83	143773.407734945
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	86	147826.085499908
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	81	128729.547571151
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	72	133953.713306591
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	72	115230.031137087
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	75	120432.907205119
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	49	103669.414496831
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	51	108835.9058632
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	51	93996.0895834722
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	49	98970.4517421588
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	56	84658.65935783
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	55	90110.9245583688
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	41	76064.7020411727
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	44	81192.65306305
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	38	68528.0915025762
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	39	73579.8930049143
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_128  	1	32	62070.6695342016
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_128  	2	31	67148.0704093356
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	77	160339.618058634
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	80	165957.220490045
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	78	145943.565335382
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	95	150165.609954489
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	77	131839.967167509
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	80	134322.600168804
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	77	118190.001043401
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	75	120299.4267342
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	77	103804.017261616
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	77	105832.748140839
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	52	92278.3614874769
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	53	94484.6564724798
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	55	82360.8378739453
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	43	85737.9479232339
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	44	72932.6660922093
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	43	77355.6930618605
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	47	64820.1701305993
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	45	69339.775736861
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_129  	1	24	58675.7456128946
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_129  	2	39	62150.6742489127
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	94	159830.505202479
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	102	165040.229014864
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	100	140061.836206547
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	90	146862.941084598
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	59	126963.13081746
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	74	131657.224408432
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	70	114414.228177324
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	77	117909.625024405
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	60	102972.263084939
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	63	105938.120101271
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	52	93759.9503243384
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	56	94493.8182152256
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	31	85595.4673247753
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	39	85753.3621133568
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	37	78955.9584295029
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	58	77378.926425208
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	34	73047.4019433294
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	40	68423.3933674308
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_130  	1	30	66271.7142329199
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_130  	2	37	61559.034444474
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	83	160341.01082988
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	92	164525.24831373
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	81	144563.870141507
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	84	149878.390911645
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	74	130523.714967737
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	88	133215.566775978
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	58	118409.138387833
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	58	119772.620586545
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	61	107067.135379601
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	53	109460.936494032
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	55	97050.1291103371
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	48	100073.774328083
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	44	88018.2253793608
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	57	91249.844739777
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	47	80323.6769766051
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	39	82865.5866539063
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	48	70783.4346400148
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	42	75323.9112547708
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_131  	1	37	63266.9581869903
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_131  	2	34	67701.9881246213
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	96	158498.43286764
0.0-180.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	100	164704.541091171
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	80	142542.505331767
180.0-360.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	97	146458.045741575
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	79	127846.851944421
360.0-540.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	56	132466.254623087
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	65	115348.2614198
540.0-720.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	77	120601.934252894
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	62	103491.870216829
720.0-900.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	51	108190.219943173
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	50	93337.008575823
900.0-1080.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	52	99513.2274703609
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	51	83594.775471745
1080.0-1260.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	50	90196.1542302514
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	44	75223.0575931294
1260.0-1440.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	49	81042.0231088608
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	45	67534.7971155506
1440.0-1620.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	51	71799.1644582451
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_132  	1	34	60024.0636041237
1620.0-1800.0  	  Bdy-sys_13  	  Adv-Ev_132  	2	44	63422.3522280451
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	92	158856.323994596
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	98	164302.092161725
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	95	142523.839975618
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	82	149117.192094076
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	66	126638.983466407
360.0-540.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	70	134087.148181934
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	66	115254.171005053
540.0-720.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	66	121892.177678675
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	58	103777.820342137
720.0-900.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	71	108910.143550041
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	57	93642.0584651574
900.0-1080.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	52	98560.6649241099
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	50	83353.864175675
1080.0-1260.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	37	89846.0181225932
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	43	74380.7262504789
1260.0-1440.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	48	82245.4193723262
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	49	67276.718819267
1440.0-1620.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	44	73802.7791229221
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_133  	1	24	59552.2959153031
1620.0-1800.0  	  Bdy-sys_14  	  Adv-Ev_133  	2	43	66157.2125951748
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_134  	1	102	159122.329058551
0.0-180.0  	  Bdy-sys_14  	  Adv-Ev_134  	2	84	165682.451712868
180.0-360.0  	  Bdy-sys_14  	  Adv-Ev_134  	1	86	140351.592758284
